,url
3899,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-iosvppapp?view=graph-rest-1.0
3900,https://docs.microsoft.com/en-us/graph/api/resources/intune-books-iosvppebook?view=graph-rest-1.0
3901,https://docs.microsoft.com/en-us/graph/api/resources/intune-books-iosvppebookassignment?view=graph-rest-1.0
3902,https://docs.microsoft.com/en-us/graph/api/resources/intune-notification-localizednotificationmessage?view=graph-rest-1.0
3903,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-macoscustomconfiguration?view=graph-rest-1.0
3904,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-macosdevicefeaturesconfiguration?view=graph-rest-1.0
3905,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-macosgeneraldeviceconfiguration?view=graph-rest-1.0
3906,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-macosofficesuiteapp?view=graph-rest-1.0
3907,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managedandroidlobapp?view=graph-rest-1.0
3908,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managedandroidstoreapp?view=graph-rest-1.0
3909,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managedapp?view=graph-rest-1.0
3910,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappconfiguration?view=graph-rest-1.0
3911,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappoperation?view=graph-rest-1.0
3912,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedapppolicy?view=graph-rest-1.0
3913,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedapppolicydeploymentsummary?view=graph-rest-1.0
3914,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappregistration?view=graph-rest-1.0
3915,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappstatus?view=graph-rest-1.0
3916,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappstatusraw?view=graph-rest-1.0
3917,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-manageddevicemobileappconfigurationassignment?view=graph-rest-1.0
3918,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-manageddevicemobileappconfigurationdevicesummary?view=graph-rest-1.0
3919,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-manageddevicemobileappconfigurationuserstatus?view=graph-rest-1.0
3920,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-manageddevicemobileappconfigurationusersummary?view=graph-rest-1.0
3921,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-manageddeviceoverview?view=graph-rest-1.0
3922,https://docs.microsoft.com/en-us/graph/api/resources/intune-books-managedebook?view=graph-rest-1.0
3923,https://docs.microsoft.com/en-us/graph/api/resources/intune-books-managedebookassignment?view=graph-rest-1.0
3924,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managedioslobapp?view=graph-rest-1.0
3925,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managediosstoreapp?view=graph-rest-1.0
3926,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedmobileapp?view=graph-rest-1.0
3927,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-managedmobilelobapp?view=graph-rest-1.0
3928,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam?view=graph-rest-1.0mwindowsinformationprotectionpolicy
3929,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-microsoftstoreforbusinessapp?view=graph-rest-1.0
3930,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileapp?view=graph-rest-1.0
3931,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileappassignment?view=graph-rest-1.0
3932,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileappcategory?view=graph-rest-1.0
3933,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileappcontent?view=graph-rest-1.0
3934,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileappcontentfile?view=graph-rest-1.0
3935,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobilelobapp?view=graph-rest-1.0
3936,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-mobilethreatdefenseconnector?view=graph-rest-1.0
3937,https://docs.microsoft.com/en-us/graph/api/resources/intune-notification-notificationmessagetemplate?view=graph-rest-1.0
3938,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-onpremisesconditionalaccesssettings?view=graph-rest-1.0
3939,https://docs.microsoft.com/en-us/graph/api/resources/intune-remoteassistance-remoteassistancepartner?view=graph-rest-1.0
3940,https://docs.microsoft.com/en-us/graph/api/resources/intune-rbac-resourceoperation?view=graph-rest-1.0
3941,https://docs.microsoft.com/en-us/graph/api/resources/intune-rbac-roleassignment?view=graph-rest-1.0
3942,https://docs.microsoft.com/en-us/graph/api/resources/intune-rbac-roledefinition?view=graph-rest-1.0
3943,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-settingstatedevicesummary?view=graph-rest-1.0
3944,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-sharedpcconfiguration?view=graph-rest-1.0
3945,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-softwareupdatestatussummary?view=graph-rest-1.0
3946,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-targetedmanagedappconfiguration?view=graph-rest-1.0
3947,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-targetedmanagedappprotection?view=graph-rest-1.0
3948,https://docs.microsoft.com/en-us/graph/api/resources/intune-tem-telecomexpensemanagementpartner?view=graph-rest-1.0
3949,https://docs.microsoft.com/en-us/graph/api/resources/intune-companyterms-termsandconditions?view=graph-rest-1.0
3950,https://docs.microsoft.com/en-us/graph/api/resources/intune-companyterms-termsandconditionsacceptancestatus?view=graph-rest-1.0
3951,https://docs.microsoft.com/en-us/graph/api/resources/intune-companyterms-termsandconditionsassignment?view=graph-rest-1.0
3952,https://docs.microsoft.com/en-us/graph/api/resources/intune-books-userinstallstatesummary?view=graph-rest-1.0
3953,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-webapp?view=graph-rest-1.0
3954,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10compliancepolicy?view=graph-rest-1.0
3955,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10customconfiguration?view=graph-rest-1.0
3956,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10endpointprotectionconfiguration?view=graph-rest-1.0
3957,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10enterprisemodernappmanagementconfiguration?view=graph-rest-1.0
3958,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10mobilecompliancepolicy?view=graph-rest-1.0
3959,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10secureassessmentconfiguration?view=graph-rest-1.0
3960,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10teamgeneralconfiguration?view=graph-rest-1.0
3961,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows81compliancepolicy?view=graph-rest-1.0
3962,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows81generalconfiguration?view=graph-rest-1.0
3963,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsdefenderadvancedthreatprotectionconfiguration?view=graph-rest-1.0
3964,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotection?view=graph-rest-1.0
3965,https://docs.microsoft.com/en-us/graph/api/resources/intune-wip-windowsinformationprotectionapplearningsummary?view=graph-rest-1.0
3966,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionapplockerfile?view=graph-rest-1.0
3967,https://docs.microsoft.com/en-us/graph/api/resources/intune-wip-windowsinformationprotectionnetworklearningsummary?view=graph-rest-1.0
3968,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionpolicy?view=graph-rest-1.0
3969,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-windowsmobilemsi?view=graph-rest-1.0
3970,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsphone81compliancepolicy?view=graph-rest-1.0
3971,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsphone81customconfiguration?view=graph-rest-1.0
3972,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsphone81generalconfiguration?view=graph-rest-1.0
3973,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-windowsuniversalappx?view=graph-rest-1.0
3974,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsupdateforbusinessconfiguration?view=graph-rest-1.0
3975,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-alldevicesassignmenttarget?view=graph-rest-1.0
3976,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-alllicensedusersassignmenttarget?view=graph-rest-1.0
3977,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-androidminimumoperatingsystem?view=graph-rest-1.0
3978,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-androidmobileappidentifier?view=graph-rest-1.0
3979,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-applistitem?view=graph-rest-1.0
3980,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-bitlockerremovabledrivepolicy?view=graph-rest-1.0
3981,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-configurationmanagerclientenabledfeatures?view=graph-rest-1.0
3982,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-defenderdetectedmalwareactions?view=graph-rest-1.0
3983,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-deleteuserfromsharedappledeviceactionresult?view=graph-rest-1.0
3984,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-deviceactionresult?view=graph-rest-1.0
3985,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-deviceandappmanagementassignmenttarget?view=graph-rest-1.0
3986,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-devicecompliancepolicysettingstate?view=graph-rest-1.0
3987,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-deviceconfigurationsettingstate?view=graph-rest-1.0
3988,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-deviceenrollmentplatformrestriction?view=graph-rest-1.0
3989,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-deviceexchangeaccessstatesummary?view=graph-rest-1.0
3990,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-devicegeolocation?view=graph-rest-1.0
3991,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-devicehealthattestationstate?view=graph-rest-1.0
3992,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-devicemanagementsettings?view=graph-rest-1.0
3993,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-deviceoperatingsystemsummary?view=graph-rest-1.0
3994,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-edgesearchengine?view=graph-rest-1.0
3995,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-edgesearchenginebase?view=graph-rest-1.0
3996,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-edgesearchenginecustom?view=graph-rest-1.0
3997,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-exclusiongroupassignmenttarget?view=graph-rest-1.0
3998,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-fileencryptioninfo?view=graph-rest-1.0
3999,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-groupassignmenttarget?view=graph-rest-1.0
4000,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-intunebrand?view=graph-rest-1.0
4001,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-iosdevicetype?view=graph-rest-1.0
4002,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioshomescreenapp?view=graph-rest-1.0
4003,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioshomescreenfolder?view=graph-rest-1.0
4004,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioshomescreenfolderpage?view=graph-rest-1.0
4005,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioshomescreenitem?view=graph-rest-1.0
4006,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioshomescreenpage?view=graph-rest-1.0
4007,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-ioslobappassignmentsettings?view=graph-rest-1.0
4008,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-iosmobileappidentifier?view=graph-rest-1.0
4009,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-iosnetworkusagerule?view=graph-rest-1.0
4010,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-iosnotificationsettings?view=graph-rest-1.0
4011,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-iosstoreappassignmentsettings?view=graph-rest-1.0
4012,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-iosvppappassignmentsettings?view=graph-rest-1.0
4013,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-iprange?view=graph-rest-1.0
4014,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-ipv4range?view=graph-rest-1.0
4015,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-ipv6range?view=graph-rest-1.0
4016,https://docs.microsoft.com/en-us/graph/api/resources/intune-androidforwork-keyvaluepair?view=graph-rest-1.0
4017,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-locatedeviceactionresult?view=graph-rest-1.0
4018,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedappdiagnosticstatus?view=graph-rest-1.0
4019,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-managedapppolicydeploymentsummaryperapp?view=graph-rest-1.0
4020,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingaustralia?view=graph-rest-1.0
4021,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingcanada?view=graph-rest-1.0
4022,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingfrance?view=graph-rest-1.0
4023,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratinggermany?view=graph-rest-1.0
4024,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingireland?view=graph-rest-1.0
4025,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingjapan?view=graph-rest-1.0
4026,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingnewzealand?view=graph-rest-1.0
4027,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingunitedkingdom?view=graph-rest-1.0
4028,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-mediacontentratingunitedstates?view=graph-rest-1.0
4029,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-microsoftstoreforbusinessappassignmentsettings?view=graph-rest-1.0
4030,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-mimecontent?view=graph-rest-1.0
4031,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-mobileappassignmentsettings?view=graph-rest-1.0
4032,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-mobileappidentifier?view=graph-rest-1.0
4033,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasetting?view=graph-rest-1.0
4034,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingbase64?view=graph-rest-1.0
4035,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingboolean?view=graph-rest-1.0
4036,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingdatetime?view=graph-rest-1.0
4037,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingfloatingpoint?view=graph-rest-1.0
4038,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettinginteger?view=graph-rest-1.0
4039,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingstring?view=graph-rest-1.0
4040,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-omasettingstringxml?view=graph-rest-1.0
4041,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-proxieddomain?view=graph-rest-1.0
4042,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-remotelockactionresult?view=graph-rest-1.0
4043,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-resetpasscodeactionresult?view=graph-rest-1.0
4044,https://docs.microsoft.com/en-us/graph/api/resources/intune-rbac-resourceaction?view=graph-rest-1.0
4045,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-rgbcolor?view=graph-rest-1.0
4046,https://docs.microsoft.com/en-us/graph/api/resources/intune-rbac-rolepermission?view=graph-rest-1.0
4047,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-settingsource?view=graph-rest-1.0
4048,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-sharedpcaccountmanagerpolicy?view=graph-rest-1.0
4049,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-updatewindowsdeviceaccountactionparameter?view=graph-rest-1.0
4050,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-vpplicensingtype?view=graph-rest-1.0
4051,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windows10networkproxyserver?view=graph-rest-1.0
4052,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-windowsdefenderscanactionresult?view=graph-rest-1.0
4053,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-windowsdeviceaccount?view=graph-rest-1.0
4054,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-windowsdeviceadaccount?view=graph-rest-1.0
4055,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-windowsdeviceazureadaccount?view=graph-rest-1.0
4056,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsfirewallnetworkprofile?view=graph-rest-1.0
4057,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionapp?view=graph-rest-1.0
4058,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectiondatarecoverycertificate?view=graph-rest-1.0
4059,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectiondesktopapp?view=graph-rest-1.0
4060,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectioniprangecollection?view=graph-rest-1.0
4061,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionproxieddomaincollection?view=graph-rest-1.0
4062,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionresourcecollection?view=graph-rest-1.0
4063,https://docs.microsoft.com/en-us/graph/api/resources/intune-mam-windowsinformationprotectionstoreapp?view=graph-rest-1.0
4064,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-windowsminimumoperatingsystem?view=graph-rest-1.0
4065,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsupdateactivehoursinstall?view=graph-rest-1.0
4066,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsupdateinstallscheduletype?view=graph-rest-1.0
4067,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-windowsupdatescheduledinstall?view=graph-rest-1.0
4068,https://docs.microsoft.com/en-us/graph/api/intune-apps-mobileapp-assign?view=graph-rest-1.0
4069,https://docs.microsoft.com/en-us/graph/api/intune-apps-mobileappcontentfile-commit?view=graph-rest-1.0
4070,https://docs.microsoft.com/en-us/graph/api/intune-apps-mobileappcontentfile-renewupload?view=graph-rest-1.0
4071,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-retire?view=graph-rest-1.0
4072,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-wipe?view=graph-rest-1.0
4073,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-resetpasscode?view=graph-rest-1.0
4074,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-remotelock?view=graph-rest-1.0
4075,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-requestremoteassistance?view=graph-rest-1.0
4076,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-disablelostmode?view=graph-rest-1.0
4077,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-locatedevice?view=graph-rest-1.0
4078,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-bypassactivationlock?view=graph-rest-1.0
4079,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-rebootnow?view=graph-rest-1.0
4080,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-shutdown?view=graph-rest-1.0
4081,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-recoverpasscode?view=graph-rest-1.0
4082,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-cleanwindowsdevice?view=graph-rest-1.0
4083,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-logoutsharedappledeviceactiveuser?view=graph-rest-1.0
4084,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-deleteuserfromsharedappledevice?view=graph-rest-1.0
4085,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-syncdevice?view=graph-rest-1.0
4086,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-windowsdefenderscan?view=graph-rest-1.0
4087,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-windowsdefenderupdatesignatures?view=graph-rest-1.0
4088,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-updatewindowsdeviceaccount?view=graph-rest-1.0
4089,https://docs.microsoft.com/en-us/graph/api/intune-devices-user-removealldevicesfrommanagement?view=graph-rest-1.0
4090,https://docs.microsoft.com/en-us/graph/api/resources/intune-shared-user?view=graph-rest-1.0
4091,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-deviceconfiguration-assign?view=graph-rest-1.0
4092,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-devicecompliancepolicy-assign?view=graph-rest-1.0
4093,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-devicecompliancepolicy-scheduleactionsforrules?view=graph-rest-1.0
4094,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-organization-setmobiledevicemanagementauthority?view=graph-rest-1.0
4095,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-organization?view=graph-rest-1.0
4096,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-deviceappmanagement-syncmicrosoftstoreforbusinessapps?view=graph-rest-1.0
4097,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-devicemanagementexchangeconnector-sync?view=graph-rest-1.0
4098,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-deviceenrollmentconfiguration-setpriority?view=graph-rest-1.0
4099,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-deviceenrollmentconfiguration-assign?view=graph-rest-1.0
4100,https://docs.microsoft.com/en-us/graph/api/intune-mam-targetedmanagedappprotection-assign?view=graph-rest-1.0
4101,https://docs.microsoft.com/en-us/graph/api/intune-mam-targetedmanagedappconfiguration-assign?view=graph-rest-1.0
4102,https://docs.microsoft.com/en-us/graph/api/intune-mam-windowsinformationprotection-assign?view=graph-rest-1.0
4103,https://docs.microsoft.com/en-us/graph/api/intune-mam-managedapppolicy-targetapps?view=graph-rest-1.0
4104,https://docs.microsoft.com/en-us/graph/api/intune-mam-managedappprotection-targetapps?view=graph-rest-1.0
4105,https://docs.microsoft.com/en-us/graph/api/intune-mam-targetedmanagedappconfiguration-targetapps?view=graph-rest-1.0
4106,https://docs.microsoft.com/en-us/graph/api/intune-mam-user-wipemanagedappregistrationsbydevicetag?view=graph-rest-1.0
4107,https://docs.microsoft.com/en-us/graph/api/intune-notification-notificationmessagetemplate-sendtestmessage?view=graph-rest-1.0
4108,https://docs.microsoft.com/en-us/graph/api/intune-books-managedebook-assign?view=graph-rest-1.0
4109,https://docs.microsoft.com/en-us/graph/api/intune-remoteassistance-remoteassistancepartner-beginonboarding?view=graph-rest-1.0
4110,https://docs.microsoft.com/en-us/graph/api/intune-remoteassistance-remoteassistancepartner-disconnect?view=graph-rest-1.0
4111,https://docs.microsoft.com/en-us/graph/api/intune-devices-applepushnotificationcertificate-downloadapplepushnotificationcertificatesigningrequest?view=graph-rest-1.0
4112,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-reportroot-deviceconfigurationuseractivity?view=graph-rest-1.0
4113,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-reportroot?view=graph-rest-1.0
4114,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-reportroot-deviceconfigurationdeviceactivity?view=graph-rest-1.0
4115,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-devicemanagement-verifywindowsenrollmentautodiscovery?view=graph-rest-1.0
4116,https://docs.microsoft.com/en-us/graph/api/intune-mam-user-getmanagedappdiagnosticstatuses?view=graph-rest-1.0
4117,https://docs.microsoft.com/en-us/graph/api/intune-mam-user-getmanagedapppolicies?view=graph-rest-1.0
4118,https://docs.microsoft.com/en-us/graph/api/intune-rbac-devicemanagement-geteffectivepermissions?view=graph-rest-1.0
4119,https://docs.microsoft.com/en-us/graph/api/resources/intune-deviceconfig-ioscertificateprofile?view=graph-rest-beta
4120,https://docs.microsoft.com/en-us/graph/api/resources/intune-wip-windowsinformationprotectionnetworklearningsummary?view=graph-rest-beta
4121,https://docs.microsoft.com/en-us/graph/api/resources/intune-devices-revokeapplevpplicensesactionresult?view=graph-rest-beta
4122,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-vpptokenrevokelicensesactionresult?view=graph-rest-beta
4123,https://docs.microsoft.com/en-us/graph/api/intune-androidforwork-androidforworkenrollmentprofile-revoketoken?view=graph-rest-beta
4124,https://docs.microsoft.com/en-us/graph/api/intune-apps-mobileapp-assign?view=graph-rest-beta
4125,https://docs.microsoft.com/en-us/graph/api/intune-devices-devicemanagementscript-assign?view=graph-rest-beta
4126,https://docs.microsoft.com/en-us/graph/api/intune-devices-manageddevice-revokeapplevpplicenses?view=graph-rest-beta
4127,https://docs.microsoft.com/en-us/graph/api/intune-deviceconfig-devicecompliancepolicy-assign?view=graph-rest-beta
4128,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-vpptoken-revokelicenses?view=graph-rest-beta
4129,https://docs.microsoft.com/en-us/graph/api/intune-mam-user-wipemanagedappregistrationsbydevicetag?view=graph-rest-beta
4130,https://docs.microsoft.com/en-us/graph/api/intune-books-managedebook-assign?view=graph-rest-beta
4131,https://docs.microsoft.com/en-us/graph/api/intune-onboarding-user-geteffectivedeviceenrollmentconfigurations?view=graph-rest-beta
4132,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-androidforworkapp?view=graph-rest-beta
4133,https://docs.microsoft.com/en-us/graph/api/resources/intune-androidforwork-androidforworkappconfigurationschema?view=graph-rest-beta
4134,https://docs.microsoft.com/en-us/graph/api/resources/intune-androidforwork-androidforworkappconfigurationexample?view=graph-rest-beta
4135,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-androidlobapp?view=graph-rest-beta
4136,https://docs.microsoft.com/en-us/graph/api/resources/intune-apps-androidstoreapp?view=graph-rest-beta
4137,https://docs.microsoft.com/en-us/graph/api/resources/intune-onboarding-deviceenrollmentplatformrestrictionsconfiguration?view=graph-rest-beta
